Run_Name,Ratio,Time_File,Wavelength_File,Time_MSE,Wavelength_MSE,Region_AUC_Error,Tau_Avg_Error,Combined_Score,FL,ISC,CT,RP,coupling,energy
Run_FL16_ISC5_CT8_RP0.8_coupling_150_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.08145081490426789,0.018610801758661494,7.317027445773932,0.8169885576893897,7.2657455608869315,16,5,8.0,0.8,150,14580
Run_FL16_ISC3_CT2_RP0.4_coupling_150_CT_energy_14580,Monomer_0pct_CT_0pct_RP1_0pct_CTRP1_100pct,time_resolved_Monomer_0pct_CT_0pct_RP1_0pct_CTRP1_100pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_0pct_RP1_0pct_CTRP1_100pct_start_time_0.0.npy,0.08729275055587657,0.018809245049611546,7.353846979877625,0.697649159828289,7.286926827611029,16,3,2.0,0.4,150,14580
Run_FL16_ISC5_CT0.2_RP0.4_coupling_250_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.019288858477788422,0.049118029225409664,12.739215999695062,0.14786961643892443,7.288208440639423,16,5,0.2,0.4,250,14580
Run_FL16_ISC3_CT0.6_RP1_coupling_150_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.046421826836246155,0.020861718812061197,7.673544403118149,0.5649972305306323,7.294064055956271,16,3,0.6,1.0,150,14580
Run_FL16_ISC3_CT3_RP0.6_coupling_150_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.08297652471072108,0.019027374028266958,7.397488798572851,0.7439426570195892,7.310110879923002,16,3,3.0,0.6,150,14580
Run_FL16_ISC5_CT3_RP3_coupling_250_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.019944733474119923,0.04837951561586622,12.644754060731282,0.35047451598450263,7.314416811472477,16,5,3.0,3.0,250,14580
Run_FL16_ISC3_CT0.6_RP0.2_coupling_150_CT_energy_14580,Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct,time_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,wavelength_resolved_Monomer_20pct_CT_0pct_RP1_0pct_CTRP1_80pct_start_time_0.0.npy,0.07950040293769825,0.019077392907205375,7.319194204809906,0.5685489793730506,7.315412838402876,16,3,0.6,0.2,150,14580
Run_FL16_ISC5_CT1_RP0.2_coupling_150_CT_energy_14580,Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct,time_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,wavelength_resolved_Monomer_40pct_CT_0pct_RP1_0pct_CTRP1_60pct_start_time_0.0.npy,0.08886115817893447,0.019247483573574888,7.448507097460165,0.419544178205353,7.3334027147895835,16,5,1.0,0.2,150,14580
Run_FL16_ISC3_CT0.2_RP0.8_coupling_300_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.01933548529298545,0.050528266098485174,13.265735778078207,0.41446089985481394,7.342686514258245,16,3,0.2,0.8,300,14580
Run_FL16_ISC5_CT0.6_RP1_coupling_250_CT_energy_14580,Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct,time_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_0pct_RP1_0pct_CTRP1_90pct_start_time_0.0.npy,0.02003475410924755,0.048910994790625086,12.712920182468194,0.1755709880801201,7.354010719941144,16,5,0.6,1.0,250,14580
