Run_Name,Ratio,Time_File,Wavelength_File,Time_MSE,Wavelength_MSE,Region_AUC_Error,Tau_Avg_Error,Combined_Score,FL,ISC,coupling,CTenergy,model
Run_FL16_ISC2_coupling_50_CTenergy_14580_model_12,Monomer_50pct_CT_50pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_50pct_CT_50pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_50pct_CT_50pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.026650582128340393,0.002587203252747915,0.10422077217432209,0.5444905748336959,0.3462688674501614,16,2.0,50,14580,12
Run_FL16_ISC2_coupling_150_CTenergy_14580_model_12,Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.018721283907781487,0.0025330771753562646,0.15985600470422462,0.4582152489790208,0.34690987079679525,16,2.0,150,14580,12
Run_FL16_ISC2_coupling_30_CTenergy_14580_model_12,Monomer_30pct_CT_70pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_30pct_CT_70pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_30pct_CT_70pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.041287248686269165,0.002549652504803872,0.039742459652679266,0.6436821979682202,0.36203155197051046,16,2.0,30,14580,12
Run_FL16_ISC2_coupling_300_CTenergy_14580_model_12,Monomer_90pct_CT_10pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_90pct_CT_10pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_90pct_CT_10pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.016903548903971735,0.002708476835464135,0.25682473224514846,0.42369460220835975,0.36669310495684393,16,2.0,300,14580,12
Run_FL16_ISC2_coupling_10_CTenergy_14580_model_12,Monomer_100pct_CT_0pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_100pct_CT_0pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_100pct_CT_0pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.016461778407377486,0.0029529925612063624,0.6872062155017028,0.41185945093176557,0.3682588817695796,16,2.0,10,14580,12
Run_FL16_ISC2_coupling_20_CTenergy_14580_model_12,Monomer_100pct_CT_0pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_100pct_CT_0pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_100pct_CT_0pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.016461778407377486,0.0029529925612063624,0.6872062155017028,0.41185945093176557,0.3682588817695796,16,2.0,20,14580,12
Run_FL16_ISC1_coupling_60_CTenergy_14580_model_12,Monomer_50pct_CT_50pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_50pct_CT_50pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_50pct_CT_50pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.06350038810899614,0.0025270297495026475,0.014295645238206646,0.7558575147333418,3.7765853018033746,16,1.0,60,14580,12
Run_FL16_ISC1_coupling_120_CTenergy_14580_model_12,Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.05678356482611795,0.0025553902688486385,0.024344295060525597,0.7166976379078139,3.8463883754861925,16,1.0,120,14580,12
Run_FL16_ISC1_coupling_80_CTenergy_14580_model_12,Monomer_60pct_CT_40pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_60pct_CT_40pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_40pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.059738946220405154,0.002543690648421835,0.03659190761572513,0.7350773220879719,3.920052888802389,16,1.0,80,14580,12
Run_FL16_ISC1_coupling_90_CTenergy_14580_model_12,Monomer_60pct_CT_40pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_60pct_CT_40pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_40pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.059363947018766,0.002517128217723978,0.04801143875924087,0.7328895985945555,3.984857134648145,16,1.0,90,14580,12
Run_FL16_ISC1_coupling_200_CTenergy_14580_model_12,Monomer_80pct_CT_20pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_80pct_CT_20pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_80pct_CT_20pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.0548286626313393,0.002596966284119555,0.05251246484839737,0.7030831842500591,4.032637107143902,16,1.0,200,14580,12
Run_FL16_ISC1_coupling_50_CTenergy_14580_model_12,Monomer_40pct_CT_60pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_40pct_CT_60pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_40pct_CT_60pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.06799643729705336,0.0024893704406057614,0.07639269702681278,0.7779962091293426,4.1553432325815525,16,1.0,50,14580,12
Run_FL16_ISC1_coupling_20_CTenergy_14580_model_12,Monomer_10pct_CT_90pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_10pct_CT_90pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_10pct_CT_90pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.09509670661359525,0.0023780528681228777,0.08558508926137769,0.8798301655200648,4.1847830165282085,16,1.0,20,14580,12
Run_FL16_ISC1_coupling_30_CTenergy_14580_model_12,Monomer_30pct_CT_70pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_30pct_CT_70pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_30pct_CT_70pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.07595015516520827,0.0025241455789800833,0.08060058759627164,0.8122727381207359,4.190277442396637,16,1.0,30,14580,12
Run_FL16_ISC1_coupling_250_CTenergy_14580_model_12,Monomer_80pct_CT_20pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_80pct_CT_20pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_80pct_CT_20pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.05472611498068165,0.002570206655436069,0.07894673859283288,0.7023474538718251,4.191296262453052,16,1.0,250,14580,12
Run_FL16_ISC1_coupling_40_CTenergy_14580_model_12,Monomer_40pct_CT_60pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_40pct_CT_60pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_40pct_CT_60pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.06915217413767275,0.0025434396875380428,0.08590780274005105,0.7833045365610292,4.228215325394306,16,1.0,40,14580,12
Run_FL16_ISC1_coupling_70_CTenergy_14580_model_12,Monomer_50pct_CT_50pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_50pct_CT_50pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_50pct_CT_50pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.06283136613828788,0.0024905880684048336,0.10620825372168038,0.7523750571417491,4.341993719789776,16,1.0,70,14580,12
Run_FL16_ISC1_coupling_180_CTenergy_14580_model_12,Monomer_80pct_CT_20pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_80pct_CT_20pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_80pct_CT_20pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.05490682596318108,0.002610178899992737,0.10618327985385381,0.7036392701171845,4.3713050879949265,16,1.0,180,14580,12
Run_FL16_ISC1_coupling_150_CTenergy_14580_model_12,Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.056364770087092876,0.0025232128326798027,0.12392563609441855,0.7139362122782695,4.460828089223431,16,1.0,150,14580,12
Run_FL16_ISC1_coupling_100_CTenergy_14580_model_12,Monomer_60pct_CT_40pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_60pct_CT_40pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_60pct_CT_40pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.05902778057083911,0.002496517962601861,0.12987588837491998,0.7309022537794089,4.491392361623027,16,1.0,100,14580,12
Run_FL16_ISC1_coupling_10_CTenergy_14580_model_12,Monomer_0pct_CT_100pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_0pct_CT_100pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_0pct_CT_100pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.11227657246487573,0.0022890512261012448,0.2571219957346623,0.9314621623057157,4.877051319175477,16,1.0,10,14580,12
Run_FL16_ISC1_coupling_300_CTenergy_14580_model_12,Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct,time_resolved_Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,wavelength_resolved_Monomer_70pct_CT_30pct_RP1_0pct_CTRP1_0pct_start_time_0.0.npy,0.05574077528784007,0.0025444969889642324,0.7765288631089073,0.709744327722942,4.941552358622235,16,1.0,300,14580,12
